,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
51,2012-04-30,1.0154796676364723,-14.59170461193133,14.818411726107389,1.0154796676364723,1.0154796676364723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3000825770238311,-1.3000825770238311,-1.3000825770238311,0.0,0.0,0.0,-1.3000825770238311,-1.3000825770238311,-1.3000825770238311,0.0,0.0,0.0,-0.28460290938735877
52,2012-05-31,1.042500116387666,-19.392692021848383,9.882995088626606,1.042500116387666,1.042500116387666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.154065146381677,-6.154065146381677,-6.154065146381677,0.0,0.0,0.0,-6.154065146381677,-6.154065146381677,-6.154065146381677,0.0,0.0,0.0,-5.1115650299940105
53,2012-06-30,1.0686489377597885,-19.93653028279065,9.837210872492616,1.0686489377597885,1.0686489377597885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3375190312616,-6.3375190312616,-6.3375190312616,0.0,0.0,0.0,-6.3375190312616,-6.3375190312616,-6.3375190312616,0.0,0.0,0.0,-5.268870093501811
54,2012-07-31,1.0956693865109821,-17.195457865651502,11.291573195600815,1.0956693865109821,1.0956693865109821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.176660471825636,-4.176660471825636,-4.176660471825636,0.0,0.0,0.0,-4.176660471825636,-4.176660471825636,-4.176660471825636,0.0,0.0,0.0,-3.080991085314654
55,2012-08-31,1.1226898497242273,-13.624533563937916,16.04150379877619,1.1226898497242273,1.1226898497242273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26342893530268574,0.26342893530268574,0.26342893530268574,0.0,0.0,0.0,0.26342893530268574,0.26342893530268574,0.26342893530268574,0.0,0.0,0.0,1.386118785026913
56,2012-09-30,1.148838685091884,-14.17119611836085,14.791279821005263,1.148838685091884,1.148838685091884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5846379620192768,-0.5846379620192768,-0.5846379620192768,0.0,0.0,0.0,-0.5846379620192768,-0.5846379620192768,-0.5846379620192768,0.0,0.0,0.0,0.5642007230726072
57,2012-10-31,1.1758591483051288,-10.309793039439556,19.75334718911965,1.1758591483051288,1.1758591483051288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2935551993536754,3.2935551993536754,3.2935551993536754,0.0,0.0,0.0,3.2935551993536754,3.2935551993536754,3.2935551993536754,0.0,0.0,0.0,4.469414347658804
58,2012-11-30,1.2020079836727853,-19.031668530475255,10.948088987403171,1.2020079836727853,1.2020079836727853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0496277959495135,-5.0496277959495135,-5.0496277959495135,0.0,0.0,0.0,-5.0496277959495135,-5.0496277959495135,-5.0496277959495135,0.0,0.0,0.0,-3.8476198122767284
59,2012-12-31,1.2290284433048944,-4.547562340447028,24.451134770073796,1.2290284433048944,1.2290284433048944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115437228746721,8.115437228746721,8.115437228746721,0.0,0.0,0.0,8.115437228746721,8.115437228746721,8.115437228746721,0.0,0.0,0.0,9.344465672051616
60,2013-01-31,1.2560489029370032,-11.950442876234478,17.59802238783658,1.2560489029370032,1.2560489029370032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2580818022753097,1.2580818022753097,1.2580818022753097,0.0,0.0,0.0,1.2580818022753097,1.2580818022753097,1.2580818022753097,0.0,0.0,0.0,2.514130705212313
61,2013-02-28,1.280454479378908,-16.990209447680634,12.86750536009821,1.280454479378908,1.280454479378908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4524742377136755,-3.4524742377136755,-3.4524742377136755,0.0,0.0,0.0,-3.4524742377136755,-3.4524742377136755,-3.4524742377136755,0.0,0.0,0.0,-2.172019758334767
62,2013-03-31,1.3074749390110172,-6.953881311399927,23.013445898013664,1.3074749390110172,1.3074749390110172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.457913720792628,6.457913720792628,6.457913720792628,0.0,0.0,0.0,6.457913720792628,6.457913720792628,6.457913720792628,0.0,0.0,0.0,7.765388659803645
63,2013-04-30,1.3336248384448113,-15.374781334157268,15.513408916103675,1.3336248384448113,1.3336248384448113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6397268888600838,-1.6397268888600838,-1.6397268888600838,0.0,0.0,0.0,-1.6397268888600838,-1.6397268888600838,-1.6397268888600838,0.0,0.0,0.0,-0.3061020504152725
64,2013-05-31,1.360646401193065,-19.660000082895344,10.750372181408418,1.360646401193065,1.360646401193065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.346761043125436,-6.346761043125436,-6.346761043125436,0.0,0.0,0.0,-6.346761043125436,-6.346761043125436,-6.346761043125436,0.0,0.0,0.0,-4.986114641932371
65,2013-06-30,1.3867963006268593,-22.20716428947989,8.05458288733796,1.3867963006268593,1.3867963006268593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.377593926397502,-7.377593926397502,-7.377593926397502,0.0,0.0,0.0,-7.377593926397502,-7.377593926397502,-7.377593926397502,0.0,0.0,0.0,-5.990797625770643
66,2013-07-31,1.413817863375113,-15.382824879243985,13.732001657764982,1.413817863375113,1.413817863375113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.041647537867722,-3.041647537867722,-3.041647537867722,0.0,0.0,0.0,-3.041647537867722,-3.041647537867722,-3.041647537867722,0.0,0.0,0.0,-1.627829674492609
67,2013-08-31,1.440839426123367,-12.87179695076353,16.584352633519522,1.440839426123367,1.440839426123367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303241093040858,0.5303241093040858,0.5303241093040858,0.0,0.0,0.0,0.5303241093040858,0.5303241093040858,0.5303241093040858,0.0,0.0,0.0,1.9711635354274528
68,2013-09-30,1.4669893257991569,-16.86527735432189,13.270916096144697,1.4669893257991569,1.4669893257991569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036771315153118,-2.036771315153118,-2.036771315153118,0.0,0.0,0.0,-2.036771315153118,-2.036771315153118,-2.036771315153118,0.0,0.0,0.0,-0.5697819893539613
69,2013-10-31,1.4940108887974735,-8.35749337356892,21.75942527899518,1.4940108887974735,1.4940108887974735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9924378253169595,4.9924378253169595,4.9924378253169595,0.0,0.0,0.0,4.9924378253169595,4.9924378253169595,4.9924378253169595,0.0,0.0,0.0,6.486448714114433
70,2013-11-30,1.5201607884732635,-18.090541978460436,11.812130843241524,1.5201607884732635,1.5201607884732635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.108943022103543,-5.108943022103543,-5.108943022103543,0.0,0.0,0.0,-5.108943022103543,-5.108943022103543,-5.108943022103543,0.0,0.0,0.0,-3.5887822336302797
71,2013-12-31,1.5471823514715797,-7.451860724348494,22.854893697920588,1.5471823514715797,1.5471823514715797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5975284393932965,6.5975284393932965,6.5975284393932965,0.0,0.0,0.0,6.5975284393932965,6.5975284393932965,6.5975284393932965,0.0,0.0,0.0,8.144710790864876
72,2014-01-31,1.5742039198597217,-11.442472880469758,17.063783062130046,1.5742039198597217,1.5742039198597217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0622104698015797,2.0622104698015797,2.0622104698015797,0.0,0.0,0.0,2.0622104698015797,2.0622104698015797,2.0622104698015797,0.0,0.0,0.0,3.6364143896613017
73,2014-02-28,1.5986104977586892,-16.865239598142306,12.849874563449829,1.5986104977586892,1.5986104977586892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.080895056554864,-4.080895056554864,-4.080895056554864,0.0,0.0,0.0,-4.080895056554864,-4.080895056554864,-4.080895056554864,0.0,0.0,0.0,-2.4822845587961746
74,2014-03-31,1.6256320661468313,-5.85022927195709,24.399928491983832,1.6256320661468313,1.6256320661468313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.776396655718769,7.776396655718769,7.776396655718769,0.0,0.0,0.0,7.776396655718769,7.776396655718769,7.776396655718769,0.0,0.0,0.0,9.4020287218656
75,2014-04-30,1.6517819710385817,-15.575112761646478,13.844056712760356,1.6517819710385817,1.6517819710385817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0022769883389957,-2.0022769883389957,-2.0022769883389957,0.0,0.0,0.0,-2.0022769883389957,-2.0022769883389957,-2.0022769883389957,0.0,0.0,0.0,-0.350495017300414
76,2014-05-31,1.8471576328102193,-19.369394908615742,10.194708257766209,1.8471576328102193,1.8471576328102193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.549249758023386,-6.549249758023386,-6.549249758023386,0.0,0.0,0.0,-6.549249758023386,-6.549249758023386,-6.549249758023386,0.0,0.0,0.0,-4.702092125213166
77,2014-06-30,2.0362308538795495,-20.40872662260323,8.73601312082699,2.0362308538795495,2.0362308538795495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.39631694510018,-8.39631694510018,-8.39631694510018,0.0,0.0,0.0,-8.39631694510018,-8.39631694510018,-8.39631694510018,0.0,0.0,0.0,-6.36008609122063
78,2014-07-31,2.23160651565119,-14.167767992606564,15.945309421223225,2.23160651565119,2.23160651565119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8905933865001299,-1.8905933865001299,-1.8905933865001299,0.0,0.0,0.0,-1.8905933865001299,-1.8905933865001299,-1.8905933865001299,0.0,0.0,0.0,0.3410131291510601
79,2014-08-31,2.4269821774228166,-11.29182992512498,19.436512815751247,2.4269821774228166,2.4269821774228166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728895613187079,0.7728895613187079,0.7728895613187079,0.0,0.0,0.0,0.7728895613187079,0.7728895613187079,0.7728895613187079,0.0,0.0,0.0,3.1998717387415248
80,2014-09-30,2.949865509252116,-15.188617436277827,14.621498222008153,2.949865509252116,2.949865509252116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4715342165720533,-3.4715342165720533,-3.4715342165720533,0.0,0.0,0.0,-3.4715342165720533,-3.4715342165720533,-3.4715342165720533,0.0,0.0,0.0,-0.5216687073199373
81,2014-10-31,3.490178285475725,-3.6288012452590186,24.714229893825504,3.490178285475725,3.490178285475725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700605236162856,6.700605236162856,6.700605236162856,0.0,0.0,0.0,6.700605236162856,6.700605236162856,6.700605236162856,0.0,0.0,0.0,10.190783521638581
82,2014-11-30,4.013061617305024,-16.571924409959305,13.374741100869562,4.013061617305024,4.013061617305024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.201307046568847,-5.201307046568847,-5.201307046568847,0.0,0.0,0.0,-5.201307046568847,-5.201307046568847,-5.201307046568847,0.0,0.0,0.0,-1.188245429263823
83,2014-12-31,4.553374393528649,-5.14248609867617,24.001672259823135,4.553374393528649,4.553374393528649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0816595030251275,5.0816595030251275,5.0816595030251275,0.0,0.0,0.0,5.0816595030251275,5.0816595030251275,5.0816595030251275,0.0,0.0,0.0,9.635033896553775
84,2015-01-31,5.60428848822729,-6.2932401523185595,22.266210814543967,5.60428848822729,5.60428848822729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8821902435771705,2.8821902435771705,2.8821902435771705,0.0,0.0,0.0,2.8821902435771705,2.8821902435771705,2.8821902435771705,0.0,0.0,0.0,8.48647873180446
85,2015-02-28,6.553501218922862,-12.773495452480669,16.749915256939147,6.553501218922862,6.553501218922862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6950340038451115,-4.6950340038451115,-4.6950340038451115,0.0,0.0,0.0,-4.6950340038451115,-4.6950340038451115,-4.6950340038451115,0.0,0.0,0.0,1.8584672150777504
86,2015-03-31,7.604415313621503,1.693948696983828,31.269175911408407,7.604415313621503,7.604415313621503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090975292063021,9.090975292063021,9.090975292063021,0.0,0.0,0.0,9.090975292063021,9.090975292063021,9.090975292063021,0.0,0.0,0.0,16.695390605684523
87,2015-04-30,8.62142895365243,-8.402433000808973,21.179488094084974,8.62142895365243,8.62142895365243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3874695025400174,-2.3874695025400174,-2.3874695025400174,0.0,0.0,0.0,-2.3874695025400174,-2.3874695025400174,-2.3874695025400174,0.0,0.0,0.0,6.233959451112412
88,2015-05-31,10.302005652559753,-12.499800752479524,17.84787208352217,10.302005652559753,10.302005652559753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.760885843709955,-6.760885843709955,-6.760885843709955,0.0,0.0,0.0,-6.760885843709955,-6.760885843709955,-6.760885843709955,0.0,0.0,0.0,3.541119808849798
89,2015-06-30,11.928370199889427,-12.843298512736478,17.243225783797886,11.928370199889427,11.928370199889427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.392760931573347,-9.392760931573347,-9.392760931573347,0.0,0.0,0.0,-9.392760931573347,-9.392760931573347,-9.392760931573347,0.0,0.0,0.0,2.5356092683160796
90,2015-07-31,13.608946898796772,-2.2292860532255157,27.782854479031844,13.608946898796772,13.608946898796772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7246297695753776,-0.7246297695753776,-0.7246297695753776,0.0,0.0,0.0,-0.7246297695753776,-0.7246297695753776,-0.7246297695753776,0.0,0.0,0.0,12.884317129221394
91,2015-08-31,15.289523597704093,2.4010542513569644,29.76641611831654,15.289523597704093,15.289523597704093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908695054706868,0.9908695054706868,0.9908695054706868,0.0,0.0,0.0,0.9908695054706868,0.9908695054706868,0.9908695054706868,0.0,0.0,0.0,16.28039310317478
92,2015-09-30,16.91588814503381,-3.6045892084804363,26.292752773800654,16.91588814503381,16.91588814503381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.887863350760928,-4.887863350760928,-4.887863350760928,0.0,0.0,0.0,-4.887863350760928,-4.887863350760928,-4.887863350760928,0.0,0.0,0.0,12.028024794272884
93,2015-10-31,19.301693546078067,12.280945214639788,42.28207922600986,19.301693546078067,19.301693546078067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416491774333691,8.416491774333691,8.416491774333691,0.0,0.0,0.0,8.416491774333691,8.416491774333691,8.416491774333691,0.0,0.0,0.0,27.718185320411756
